datetime;day;hour;close_current;open_current;move_down;move_up;percent;percent_10;in_1;in_2;in_3;in_4;in_5;in_6;in_7;in_8;in_9;in_10;in_11;in_12;in_13;in_14;in_15;in_16;in_17;in_18;in_19;in_20;in_21;in_22;in_23;in_24;in_25;in_26;in_27;in_28;in_29;in_30;in_31;in_32;in_33;in_34;in_35;in_36;in_37;in_38;in_39;in_40;in_41;in_42;in_43;in_44;in_45;in_46;in_47;in_48;in_49;in_50;in_51;in_52;in_53;in_54;in_55;in_56;in_57;in_58;in_59;in_60;in_61;in_62;in_63;in_64;in_65;in_66;in_67;in_68;in_69;in_70;in_71;in_72;in_73;in_74;in_75;in_76;in_77;in_78;in_79;in_80;in_81;in_82;in_83;in_84;in_85;in_86;in_87;in_88;in_89;in_90;in_91;in_92;in_93;in_94;in_95;in_96;in_97;in_98;in_99;in_100;in_101;in_102;in_103;in_104;in_105;in_106;in_107;in_108;in_109;in_110;in_111;in_112;in_113;in_114;in_115;in_116;in_117;in_118;in_119;in_120;in_121;in_122;in_123;in_124;in_125;in_126;in_127;in_128;in_129;in_130;in_131;in_132;in_133;in_134;in_135;in_136;in_137;in_138;in_139;in_140;in_141;in_142;in_143;in_144;in_145;in_146;in_147;in_148;in_149;in_150;in_151;in_152;in_153;in_154;in_155;in_156;in_157;in_158;in_159;in_160;in_161;in_162;in_163;in_164;in_165;in_166;in_167;in_168;in_169;in_170
2022.12.13 00:00;2;0;272.2000;276.1000;0.0742;0.0214;-0.0141;-0.0141;0.01;0.33;0.28;0.00;-0.00;31.47;-0.18;4.82;0;0;-2.01;0;0;0;0;1;0;-0.01;0.30;0.30;-0.02;0.01;26.65;0.07;-1.86;0;1;-2.73;0;0;0;0;1;0;-0.03;0.00;0.36;-0.00;-0.03;28.51;0.29;-11.64;0;1;-3.09;0;0;0;1;0;0;0.01;0.08;0.22;0.00;0.00;40.15;-0.29;8.92;0;0;-1.56;0;0;0;0;0;1;-0.01;0.00;0.35;-0.01;-0.00;31.23;0.09;-2.91;0;0;-2.75;0;0;0;0;1;0;-0.03;0.09;0.31;-0.02;-0.04;41.80;0.10;-4.49;0;0;-1.14;0;0;0;0;0;1;-0.01;0.40;0.14;0.01;-0.01;46.29;0.05;-2.22;0;0;-0.40;0;0;0;0;0;0;0.01;0.40;0.10;-0.01;0.00;48.50;-0.03;1.36;0;0;-0.07;0;0;0;0;0;0;-0.02;0.21;0.21;0.00;0.01;47.14;0.05;-2.43;0;0;-0.18;0;0;0;0;0;0;0.02;0.17;0.19;0.00;0.00;49.58;-0.08;3.65;0;0;0.19;0;0;0;0;0;0;
2022.12.14 00:00;3;0;267.7000;272.2000;0.0246;0.0228;-0.0165;-0.0165;0.01;0.26;0.21;-0.01;0.01;40.24;-0.14;4.89;0;0;-0.99;0;0;0;0;0;0;-0.02;0.24;0.31;-0.02;0.01;35.35;0.10;-4.10;0;0;-1.43;0;0;0;0;0;1;0.02;0.48;0.26;0.04;0.01;39.45;-0.28;8.52;0;0;-1.09;0;0;0;0;0;1;0.02;0.31;0.17;0.01;0.03;30.92;-0.49;10.13;0;0;-1.78;0;0;0;0;0;1;-0.01;0.19;0.59;-0.03;-0.04;20.79;0.09;-2.10;0;1;-2.65;0;0;0;0;1;0;-0.01;0.22;0.63;-0.01;-0.06;39.84;0.05;-1.96;0;0;-1.82;0;0;0;0;0;1;-0.03;0.09;0.31;-0.02;-0.04;41.80;0.10;-4.49;0;0;-1.14;0;0;0;0;0;1;-0.01;0.40;0.14;0.01;-0.01;46.29;0.05;-2.22;0;0;-0.40;0;0;0;0;0;0;0.01;0.40;0.10;-0.01;0.00;48.50;-0.03;1.36;0;0;-0.07;0;0;0;0;0;0;-0.02;0.21;0.21;0.00;0.01;47.14;0.05;-2.43;0;0;-0.18;0;0;0;0;0;0;
2022.12.15 00:00;4;0;258.8000;267.7000;0.0418;0.0015;-0.0332;-0.0332;-0.00;0.31;0.63;-0.02;0.00;36.24;0.01;-0.21;0;0;-1.09;0;0;0;0;0;1;-0.02;0.24;0.28;-0.00;-0.01;36.45;0.11;-4.55;0;0;-1.15;0;0;0;0;0;1;-0.00;0.20;0.57;-0.01;-0.01;41.00;0.03;-1.32;0;0;-0.75;0;0;0;0;0;0;-0.00;0.41;0.36;0.00;-0.01;42.32;0.04;-1.54;0;0;-0.69;0;0;0;0;0;0;-0.00;0.30;0.33;-0.01;0.01;43.86;0.03;-1.29;0;0;-0.61;0;0;0;0;0;0;-0.02;0.48;0.17;-0.01;0.04;37.65;0.05;-2.19;0;0;-2.28;0;0;0;0;1;0;-0.01;0.22;0.63;-0.01;-0.06;39.84;0.05;-1.96;0;0;-1.82;0;0;0;0;0;1;-0.03;0.09;0.31;-0.02;-0.04;41.80;0.10;-4.49;0;0;-1.14;0;0;0;0;0;1;-0.01;0.40;0.14;0.01;-0.01;46.29;0.05;-2.22;0;0;-0.40;0;0;0;0;0;0;0.01;0.40;0.10;-0.01;0.00;48.50;-0.03;1.36;0;0;-0.07;0;0;0;0;0;0;
2022.12.16 00:00;5;0;231.2000;258.9000;0.1321;0.0224;-0.1070;-0.1070;-0.01;0.08;0.43;-0.01;-0.01;27.44;0.09;-2.65;0;1;-1.91;0;0;0;0;0;1;-0.01;0.10;0.53;-0.01;-0.01;30.09;0.06;-1.91;0;0;-1.63;0;0;0;0;0;1;-0.01;0.14;0.30;-0.01;-0.01;32.00;0.07;-2.37;0;0;-1.45;0;0;0;0;0;1;0.00;0.53;0.33;0.00;-0.00;34.37;-0.03;1.09;0;0;-1.20;0;0;0;0;0;1;-0.00;0.26;0.37;-0.01;0.01;33.28;0.02;-0.73;0;0;-1.30;0;0;0;0;0;1;-0.03;0.03;0.20;-0.04;-0.03;33.71;0.10;-3.95;0;0;-2.52;0;0;0;0;1;0;-0.02;0.48;0.17;-0.01;0.04;37.65;0.05;-2.19;0;0;-2.28;0;0;0;0;1;0;-0.01;0.22;0.63;-0.01;-0.06;39.84;0.05;-1.96;0;0;-1.82;0;0;0;0;0;1;-0.03;0.09;0.31;-0.02;-0.04;41.80;0.10;-4.49;0;0;-1.14;0;0;0;0;0;1;-0.01;0.40;0.14;0.01;-0.01;46.29;0.05;-2.22;0;0;-0.40;0;0;0;0;0;0;
2022.12.17 00:00;6;0;242.1000;231.2000;0.0484;0.0597;0.0471;0.0471;-0.05;0.11;0.30;-0.00;-0.07;16.97;0.25;-5.58;0;1;-2.98;0;0;0;0;1;0;-0.01;0.03;0.53;-0.02;-0.02;22.55;0.07;-1.77;0;1;-2.52;0;0;0;0;1;0;-0.02;0.08;0.22;-0.05;-0.00;24.32;0.10;-2.60;0;1;-2.72;0;0;0;0;1;0;-0.05;0.01;0.29;-0.00;-0.05;26.92;0.30;-11.53;0;1;-2.71;0;0;0;0;1;0;0.00;0.21;0.50;0.01;0.01;38.45;-0.07;2.46;0;0;-0.91;0;0;0;0;0;0;-0.11;0.14;0.16;-0.01;-0.12;24.97;0.26;-8.74;0;1;-3.26;0;0;0;1;0;0;-0.03;0.03;0.20;-0.04;-0.03;33.71;0.10;-3.95;0;0;-2.52;0;0;0;0;1;0;-0.02;0.48;0.17;-0.01;0.04;37.65;0.05;-2.19;0;0;-2.28;0;0;0;0;1;0;-0.01;0.22;0.63;-0.01;-0.06;39.84;0.05;-1.96;0;0;-1.82;0;0;0;0;0;1;-0.03;0.09;0.31;-0.02;-0.04;41.80;0.10;-4.49;0;0;-1.14;0;0;0;0;0;1;
2022.12.18 00:00;0;0;251.0000;242.1000;0.0107;0.0516;0.0368;0.0368;0.03;0.29;0.07;0.03;0.00;37.15;-0.35;9.65;0;0;-0.80;0;0;0;0;0;0;-0.00;0.48;0.24;-0.01;-0.01;27.49;0.02;-0.55;0;1;-1.32;0;0;0;0;0;1;-0.00;0.76;0.08;-0.01;0.01;28.05;0.01;-0.35;0;1;-1.39;0;0;0;0;0;1;0.00;0.61;0.27;0.01;0.03;28.40;-0.05;1.28;0;1;-1.50;0;0;0;0;0;1;0.03;0.27;0.14;0.02;0.03;27.12;-0.66;10.82;0;1;-1.74;0;0;0;0;0;1;0.05;0.12;0.45;-0.07;-0.02;32.42;-0.30;7.45;0;0;-2.19;0;0;0;0;1;0;-0.11;0.14;0.16;-0.01;-0.12;24.97;0.26;-8.74;0;1;-3.26;0;0;0;1;0;0;-0.03;0.03;0.20;-0.04;-0.03;33.71;0.10;-3.95;0;0;-2.52;0;0;0;0;1;0;-0.02;0.48;0.17;-0.01;0.04;37.65;0.05;-2.19;0;0;-2.28;0;0;0;0;1;0;-0.01;0.22;0.63;-0.01;-0.06;39.84;0.05;-1.96;0;0;-1.82;0;0;0;0;0;1;
2022.12.19 00:00;1;0;240.4000;251.1000;0.0569;0.0088;-0.0426;-0.0426;0.01;0.50;0.26;0.01;0.01;49.19;-0.04;1.73;0;0;0.29;0;0;0;0;0;0;0.02;0.28;0.06;0.01;-0.00;47.45;-0.15;6.11;0;0;0.10;0;0;0;0;0;0;-0.01;0.35;0.06;-0.00;0.00;41.34;0.04;-1.82;0;0;-0.35;0;0;0;0;0;0;-0.00;0.31;0.59;-0.02;-0.00;43.16;0.01;-0.40;0;0;-0.27;0;0;0;0;0;0;0.00;0.78;0.15;0.02;0.02;43.56;-0.02;0.86;0;0;-0.31;0;0;0;0;0;0;0.04;0.24;0.17;0.04;0.09;37.85;-0.17;5.43;0;0;-1.57;0;0;0;0;0;1;0.05;0.12;0.45;-0.07;-0.02;32.42;-0.30;7.45;0;0;-2.19;0;0;0;0;1;0;-0.11;0.14;0.16;-0.01;-0.12;24.97;0.26;-8.74;0;1;-3.26;0;0;0;1;0;0;-0.03;0.03;0.20;-0.04;-0.03;33.71;0.10;-3.95;0;0;-2.52;0;0;0;0;1;0;-0.02;0.48;0.17;-0.01;0.04;37.65;0.05;-2.19;0;0;-2.28;0;0;0;0;1;0;
2022.12.20 00:00;2;0;251.4000;240.3000;0.0050;0.0549;0.0462;0.0462;-0.01;0.33;0.44;-0.01;-0.02;37.91;0.05;-1.83;0;0;-0.43;0;0;0;0;0;0;-0.02;0.09;0.22;-0.02;-0.02;39.74;0.11;-5.14;0;0;-0.26;0;0;0;0;0;0;-0.00;0.74;0.07;0.01;0.00;44.88;0.03;-1.20;0;0;0.21;0;0;0;0;0;0;0.01;0.36;0.12;0.00;0.00;46.08;-0.06;2.53;0;0;0.25;0;0;0;0;0;0;-0.00;0.41;0.22;-0.02;-0.00;43.55;0.03;-1.30;0;0;-0.02;0;0;0;0;0;0;-0.04;0.13;0.22;-0.01;-0.01;34.31;0.09;-3.53;0;0;-1.88;0;0;0;0;0;1;0.04;0.24;0.17;0.04;0.09;37.85;-0.17;5.43;0;0;-1.57;0;0;0;0;0;1;0.05;0.12;0.45;-0.07;-0.02;32.42;-0.30;7.45;0;0;-2.19;0;0;0;0;1;0;-0.11;0.14;0.16;-0.01;-0.12;24.97;0.26;-8.74;0;1;-3.26;0;0;0;1;0;0;-0.03;0.03;0.20;-0.04;-0.03;33.71;0.10;-3.95;0;0;-2.52;0;0;0;0;1;0;
2022.12.21 00:00;3;0;246.2000;251.4000;0.0247;0.0004;-0.0207;-0.0207;0.00;0.39;0.39;0.00;0.01;53.09;-0.02;1.13;0;0;1.21;0;0;1;0;0;0;-0.00;0.12;0.71;-0.01;0.00;51.96;0.01;-0.73;0;0;1.13;0;0;1;0;0;0;0.01;0.41;0.31;0.02;0.00;52.70;-0.04;2.07;0;0;1.22;0;0;1;0;0;0;0.01;0.07;0.43;-0.01;-0.00;50.63;-0.04;1.82;0;0;1.03;0;0;1;0;0;0;0.00;0.77;0.15;0.01;0.03;48.80;-0.01;0.38;0;0;0.86;0;0;0;0;0;0;0.05;0.15;0.08;0.00;0.01;40.52;-0.18;6.21;0;0;-1.20;0;0;0;0;0;1;-0.04;0.13;0.22;-0.01;-0.01;34.31;0.09;-3.53;0;0;-1.88;0;0;0;0;0;1;0.04;0.24;0.17;0.04;0.09;37.85;-0.17;5.43;0;0;-1.57;0;0;0;0;0;1;0.05;0.12;0.45;-0.07;-0.02;32.42;-0.30;7.45;0;0;-2.19;0;0;0;0;1;0;-0.11;0.14;0.16;-0.01;-0.12;24.97;0.26;-8.74;0;1;-3.26;0;0;0;1;0;0;
2022.12.22 00:00;4;0;245.8000;246.2000;0.0248;0.0085;-0.0016;-0.0016;-0.00;0.56;0.40;-0.01;-0.00;44.96;0.00;-0.16;0;0;-0.56;0;0;0;0;0;0;-0.01;0.00;0.26;-0.00;-0.01;45.12;0.09;-4.54;0;0;-0.54;0;0;0;0;0;0;-0.00;0.22;0.65;0.00;0.00;49.66;0.01;-0.67;0;0;0.51;0;0;0;0;0;0;0.01;0.15;0.27;0.00;0.00;50.33;-0.05;2.46;0;0;0.72;0;0;0;0;0;0;-0.00;0.25;0.42;-0.01;-0.00;47.87;0.02;-1.05;0;0;0.32;0;0;0;0;0;0;-0.02;0.02;0.16;-0.01;0.03;38.66;0.05;-1.86;0;0;-1.32;0;0;0;0;0;1;0.05;0.15;0.08;0.00;0.01;40.52;-0.18;6.21;0;0;-1.20;0;0;0;0;0;1;-0.04;0.13;0.22;-0.01;-0.01;34.31;0.09;-3.53;0;0;-1.88;0;0;0;0;0;1;0.04;0.24;0.17;0.04;0.09;37.85;-0.17;5.43;0;0;-1.57;0;0;0;0;0;1;0.05;0.12;0.45;-0.07;-0.02;32.42;-0.30;7.45;0;0;-2.19;0;0;0;0;1;0;
2022.12.23 00:00;5;0;246.2000;245.9000;0.0089;0.0114;0.0012;0.0012;0.01;0.17;0.15;0.01;0.01;47.10;-0.12;5.20;0;0;-0.39;0;0;0;0;0;0;0.01;0.00;0.19;-0.01;0.00;41.90;-0.13;4.67;0;0;-1.30;0;0;0;0;0;1;-0.02;0.05;0.13;-0.00;-0.02;37.23;0.17;-7.42;0;0;-2.19;0;0;0;0;1;0;-0.00;0.45;0.32;-0.00;0.00;44.65;0.02;-0.86;0;0;-0.70;0;0;0;0;0;0;-0.01;0.08;0.44;0.00;-0.00;45.51;0.06;-2.95;0;0;-0.57;0;0;0;0;0;0;-0.00;0.26;0.70;-0.01;-0.02;38.51;0.00;-0.15;0;0;-1.23;0;0;0;0;0;1;-0.02;0.02;0.16;-0.01;0.03;38.66;0.05;-1.86;0;0;-1.32;0;0;0;0;0;1;0.05;0.15;0.08;0.00;0.01;40.52;-0.18;6.21;0;0;-1.20;0;0;0;0;0;1;-0.04;0.13;0.22;-0.01;-0.01;34.31;0.09;-3.53;0;0;-1.88;0;0;0;0;0;1;0.04;0.24;0.17;0.04;0.09;37.85;-0.17;5.43;0;0;-1.57;0;0;0;0;0;1;
2022.12.24 00:00;6;0;244.5000;246.2000;0.0114;0.0004;-0.0069;-0.0069;-0.00;0.12;0.75;-0.00;0.00;48.11;0.00;-0.22;0;0;-0.39;0;0;0;0;0;0;0.00;0.13;0.20;-0.00;0.01;48.33;-0.04;2.01;0;0;-0.39;0;0;0;0;0;0;-0.00;0.39;0.47;0.00;-0.01;46.32;0.02;-0.95;0;0;-0.79;0;0;0;0;0;0;-0.00;0.06;0.44;-0.00;-0.00;47.27;0.03;-1.29;0;0;-0.42;0;0;0;0;0;0;-0.00;0.22;0.50;-0.00;0.00;48.56;0.01;-0.72;0;0;-0.11;0;0;0;0;0;0;0.00;0.50;0.44;0.00;0.01;38.76;-0.01;0.25;0;0;-1.10;0;0;0;0;0;1;-0.00;0.26;0.70;-0.01;-0.02;38.51;0.00;-0.15;0;0;-1.23;0;0;0;0;0;1;-0.02;0.02;0.16;-0.01;0.03;38.66;0.05;-1.86;0;0;-1.32;0;0;0;0;0;1;0.05;0.15;0.08;0.00;0.01;40.52;-0.18;6.21;0;0;-1.20;0;0;0;0;0;1;-0.04;0.13;0.22;-0.01;-0.01;34.31;0.09;-3.53;0;0;-1.88;0;0;0;0;0;1;
2022.12.25 00:00;0;0;243.2000;244.6000;0.0131;0.0049;-0.0057;-0.0057;0.00;0.50;0.50;-0.00;0.00;44.53;0.00;-0.00;0;0;-0.70;0;0;0;0;0;0;0.00;0.64;0.27;0.00;0.00;44.53;-0.01;0.31;0;0;-0.78;0;0;0;0;0;0;0.00;0.40;0.10;-0.00;0.00;44.22;-0.03;1.20;0;0;-0.90;0;0;0;0;0;0;-0.01;0.00;0.30;-0.00;-0.01;43.02;0.07;-3.23;0;0;-1.13;0;0;0;0;0;1;-0.00;0.00;0.58;-0.00;-0.00;46.25;0.02;-1.18;0;0;-0.60;0;0;0;0;0;0;-0.01;0.03;0.38;-0.01;-0.00;38.06;0.02;-0.71;0;0;-1.08;0;0;0;0;0;1;0.00;0.50;0.44;0.00;0.01;38.76;-0.01;0.25;0;0;-1.10;0;0;0;0;0;1;-0.00;0.26;0.70;-0.01;-0.02;38.51;0.00;-0.15;0;0;-1.23;0;0;0;0;0;1;-0.02;0.02;0.16;-0.01;0.03;38.66;0.05;-1.86;0;0;-1.32;0;0;0;0;0;1;0.05;0.15;0.08;0.00;0.01;40.52;-0.18;6.21;0;0;-1.20;0;0;0;0;0;1;
2022.12.26 00:00;1;0;244.3000;243.2000;0.0049;0.0070;0.0045;0.0045;0.00;0.25;0.54;0.00;-0.00;41.59;-0.06;2.19;0;0;-1.11;0;0;0;0;0;1;-0.00;0.19;0.57;-0.01;0.00;39.40;0.03;-1.42;0;0;-1.57;0;0;0;0;0;1;-0.01;0.15;0.44;0.00;-0.01;40.82;0.10;-4.55;0;0;-1.34;0;0;0;0;0;1;-0.00;0.12;0.37;-0.00;0.00;45.37;0.03;-1.29;0;0;-0.44;0;0;0;0;0;0;-0.00;0.00;0.78;-0.00;0.00;46.66;0.01;-0.62;0;0;-0.21;0;0;0;0;0;0;-0.01;0.27;0.41;-0.00;-0.01;37.49;0.01;-0.56;0;0;-1.05;0;0;0;0;0;1;-0.01;0.03;0.38;-0.01;-0.00;38.06;0.02;-0.71;0;0;-1.08;0;0;0;0;0;1;0.00;0.50;0.44;0.00;0.01;38.76;-0.01;0.25;0;0;-1.10;0;0;0;0;0;1;-0.00;0.26;0.70;-0.01;-0.02;38.51;0.00;-0.15;0;0;-1.23;0;0;0;0;0;1;-0.02;0.02;0.16;-0.01;0.03;38.66;0.05;-1.86;0;0;-1.32;0;0;0;0;0;1;
2022.12.27 00:00;2;0;246.7000;244.3000;0.0090;0.0188;0.0098;0.0098;0.01;0.09;0.22;0.01;0.00;48.55;-0.17;7.02;0;0;-0.10;0;0;0;0;0;0;0.00;0.42;0.33;-0.00;0.00;41.53;-0.04;1.42;0;0;-1.46;0;0;0;0;0;1;-0.00;0.20;0.27;-0.00;-0.00;40.10;0.07;-2.92;0;0;-1.80;0;0;0;0;0;1;0.00;0.43;0.50;-0.00;-0.00;43.02;0.00;0.00;0;0;-1.31;0;0;0;0;0;1;-0.00;0.18;0.12;-0.00;0.00;43.02;0.08;-3.93;0;0;-1.29;0;0;0;0;0;1;0.00;0.21;0.41;-0.00;0.00;38.33;-0.02;0.83;0;0;-0.91;0;0;0;0;0;0;-0.01;0.27;0.41;-0.00;-0.01;37.49;0.01;-0.56;0;0;-1.05;0;0;0;0;0;1;-0.01;0.03;0.38;-0.01;-0.00;38.06;0.02;-0.71;0;0;-1.08;0;0;0;0;0;1;0.00;0.50;0.44;0.00;0.01;38.76;-0.01;0.25;0;0;-1.10;0;0;0;0;0;1;-0.00;0.26;0.70;-0.01;-0.02;38.51;0.00;-0.15;0;0;-1.23;0;0;0;0;0;1;
2022.12.28 00:00;3;0;244.5000;246.7000;0.0211;0.0028;-0.0089;-0.0089;0.00;0.15;0.60;0.00;0.01;58.55;-0.03;1.76;0;0;2.35;0;1;0;0;0;0;0.00;0.04;0.58;-0.01;0.01;56.79;-0.08;4.11;0;0;2.16;0;1;0;0;0;0;0.01;0.56;0.25;0.02;-0.00;52.69;-0.11;5.04;0;0;1.10;0;0;1;0;0;0;0.00;0.06;0.67;0.00;-0.00;47.64;-0.06;2.72;0;0;-0.19;0;0;0;0;0;0;-0.00;0.55;0.36;-0.01;0.00;44.92;0.00;0.00;0;0;-0.80;0;0;0;0;0;0;0.01;0.32;0.32;0.02;0.00;40.20;-0.05;1.87;0;0;-0.72;0;0;0;0;0;0;0.00;0.21;0.41;-0.00;0.00;38.33;-0.02;0.83;0;0;-0.91;0;0;0;0;0;0;-0.01;0.27;0.41;-0.00;-0.01;37.49;0.01;-0.56;0;0;-1.05;0;0;0;0;0;1;-0.01;0.03;0.38;-0.01;-0.00;38.06;0.02;-0.71;0;0;-1.08;0;0;0;0;0;1;0.00;0.50;0.44;0.00;0.01;38.76;-0.01;0.25;0;0;-1.10;0;0;0;0;0;1;
2022.12.29 00:00;4;0;246.3000;244.6000;0.0053;0.0094;0.0070;0.0070;0.00;0.04;0.50;-0.00;0.00;50.56;-0.10;4.71;0;0;0.58;0;0;0;0;0;0;0.00;0.57;0.13;-0.00;-0.00;45.85;-0.10;4.31;0;0;-0.51;0;0;0;0;0;0;-0.01;0.52;0.06;0.01;-0.00;41.54;0.10;-4.80;0;0;-1.43;0;0;0;0;0;1;0.00;0.31;0.46;-0.00;0.01;46.33;-0.03;1.26;0;0;-0.33;0;0;0;0;0;0;-0.01;0.11;0.51;-0.01;-0.01;45.07;0.10;-5.11;0;0;-0.63;0;0;0;0;0;0;-0.01;0.12;0.51;-0.01;-0.00;39.03;0.03;-1.17;0;0;-0.76;0;0;0;0;0;0;0.01;0.32;0.32;0.02;0.00;40.20;-0.05;1.87;0;0;-0.72;0;0;0;0;0;0;0.00;0.21;0.41;-0.00;0.00;38.33;-0.02;0.83;0;0;-0.91;0;0;0;0;0;0;-0.01;0.27;0.41;-0.00;-0.01;37.49;0.01;-0.56;0;0;-1.05;0;0;0;0;0;1;-0.01;0.03;0.38;-0.01;-0.00;38.06;0.02;-0.71;0;0;-1.08;0;0;0;0;0;1;
2022.12.30 00:00;5;0;245.8000;246.3000;0.0146;0.0016;-0.0020;-0.0020;0.00;0.26;0.61;0.00;-0.00;57.02;-0.02;1.20;0;0;1.41;0;0;1;0;0;0;-0.00;0.53;0.40;0.00;0.00;55.83;0.01;-0.49;0;0;1.33;0;0;1;0;0;0;0.00;0.27;0.64;-0.00;0.00;56.31;-0.01;0.72;0;0;1.53;0;0;1;0;0;0;0.00;0.37;0.19;0.00;-0.00;55.60;-0.09;4.47;0;0;1.54;0;0;1;0;0;0;-0.00;0.40;0.27;-0.00;0.00;51.13;0.03;-1.64;0;0;0.67;0;0;0;0;0;0;0.01;0.17;0.36;-0.00;0.01;40.55;-0.04;1.52;0;0;-0.59;0;0;0;0;0;0;-0.01;0.12;0.51;-0.01;-0.00;39.03;0.03;-1.17;0;0;-0.76;0;0;0;0;0;0;0.01;0.32;0.32;0.02;0.00;40.20;-0.05;1.87;0;0;-0.72;0;0;0;0;0;0;0.00;0.21;0.41;-0.00;0.00;38.33;-0.02;0.83;0;0;-0.91;0;0;0;0;0;0;-0.01;0.27;0.41;-0.00;-0.01;37.49;0.01;-0.56;0;0;-1.05;0;0;0;0;0;1;
2022.12.31 00:00;6;0;246.3000;245.8000;0.0041;0.0090;0.0020;0.0020;0.00;0.29;0.06;0.00;0.00;54.08;-0.09;4.65;0;0;0.83;0;0;0;0;0;0;-0.00;0.15;0.23;-0.00;0.01;49.44;0.06;-3.30;0;0;-0.09;0;0;0;0;0;0;0.01;0.17;0.10;0.01;-0.00;52.74;-0.21;9.20;0;0;0.61;0;0;0;0;0;0;-0.00;0.86;0.07;-0.00;0.00;43.54;0.02;-0.76;0;0;-1.06;0;0;0;0;0;1;-0.01;0.10;0.26;-0.00;-0.01;44.30;0.16;-8.61;0;0;-0.85;0;0;0;0;0;0;-0.00;0.10;0.77;-0.00;-0.00;40.25;0.01;-0.30;0;0;-0.55;0;0;0;0;0;0;0.01;0.17;0.36;-0.00;0.01;40.55;-0.04;1.52;0;0;-0.59;0;0;0;0;0;0;-0.01;0.12;0.51;-0.01;-0.00;39.03;0.03;-1.17;0;0;-0.76;0;0;0;0;0;0;0.01;0.32;0.32;0.02;0.00;40.20;-0.05;1.87;0;0;-0.72;0;0;0;0;0;0;0.00;0.21;0.41;-0.00;0.00;38.33;-0.02;0.83;0;0;-0.91;0;0;0;0;0;0;
2023.01.01 00:00;0;0;244.4000;246.3000;0.0118;0.0016;-0.0077;-0.0077;-0.00;0.31;0.25;0.00;-0.00;54.85;0.05;-3.15;0;0;0.95;0;0;0;0;0;0;-0.00;0.27;0.64;-0.00;0.00;58.00;0.02;-1.05;0;0;1.52;0;0;1;0;0;0;0.01;0.30;0.20;0.01;-0.00;59.05;-0.12;6.37;0;0;1.86;0;0;1;0;0;0;-0.00;0.67;0.25;0.00;0.00;52.68;0.01;-0.48;0;0;0.54;0;0;0;0;0;0;0.00;0.27;0.55;-0.00;-0.00;53.16;-0.02;0.81;0;0;0.58;0;0;0;0;0;0;0.00;0.53;0.31;0.01;0.01;40.72;-0.01;0.47;0;0;-0.45;0;0;0;0;0;0;-0.00;0.10;0.77;-0.00;-0.00;40.25;0.01;-0.30;0;0;-0.55;0;0;0;0;0;0;0.01;0.17;0.36;-0.00;0.01;40.55;-0.04;1.52;0;0;-0.59;0;0;0;0;0;0;-0.01;0.12;0.51;-0.01;-0.00;39.03;0.03;-1.17;0;0;-0.76;0;0;0;0;0;0;0.01;0.32;0.32;0.02;0.00;40.20;-0.05;1.87;0;0;-0.72;0;0;0;0;0;0;
2023.01.02 00:00;1;0;245.2000;244.5000;0.0155;0.0139;0.0029;0.0029;-0.00;0.25;0.37;0.00;-0.00;46.62;0.08;-4.25;0;0;-0.94;0;0;0;0;0;0;0.00;0.31;0.15;0.00;0.00;50.87;-0.07;3.46;0;0;-0.04;0;0;0;0;0;0;0.00;0.25;0.50;0.00;0.00;47.41;-0.02;1.00;0;0;-0.75;0;0;0;0;0;0;0.00;0.17;0.58;-0.00;-0.00;46.41;-0.04;1.97;0;0;-0.95;0;0;0;0;0;0;-0.01;0.00;0.28;-0.01;-0.01;44.44;0.11;-5.53;0;0;-1.22;0;0;0;0;0;1;-0.01;0.12;0.30;-0.01;-0.01;39.44;0.03;-1.28;0;0;-0.51;0;0;0;0;0;0;0.00;0.53;0.31;0.01;0.01;40.72;-0.01;0.47;0;0;-0.45;0;0;0;0;0;0;-0.00;0.10;0.77;-0.00;-0.00;40.25;0.01;-0.30;0;0;-0.55;0;0;0;0;0;0;0.01;0.17;0.36;-0.00;0.01;40.55;-0.04;1.52;0;0;-0.59;0;0;0;0;0;0;-0.01;0.12;0.51;-0.01;-0.00;39.03;0.03;-1.17;0;0;-0.76;0;0;0;0;0;0;
2023.01.03 00:00;2;0;246.1000;245.3000;0.0037;0.0069;0.0033;0.0033;-0.01;0.42;0.00;0.00;-0.00;48.98;0.12;-6.87;0;0;-0.23;0;0;0;0;0;0;-0.00;0.18;0.45;-0.00;0.00;55.85;0.04;-2.16;0;0;1.08;0;0;1;0;0;0;0.00;0.37;0.50;-0.00;-0.00;58.01;-0.01;0.77;0;0;1.52;0;0;1;0;0;0;0.00;0.65;0.12;0.00;0.01;57.25;-0.03;1.50;0;0;1.41;0;0;1;0;0;0;0.01;0.15;0.22;0.01;0.01;55.74;-0.26;11.34;0;0;1.12;0;0;1;0;0;0;0.00;0.37;0.53;0.00;-0.01;40.29;-0.02;0.85;0;0;-0.38;0;0;0;0;0;0;-0.01;0.12;0.30;-0.01;-0.01;39.44;0.03;-1.28;0;0;-0.51;0;0;0;0;0;0;0.00;0.53;0.31;0.01;0.01;40.72;-0.01;0.47;0;0;-0.45;0;0;0;0;0;0;-0.00;0.10;0.77;-0.00;-0.00;40.25;0.01;-0.30;0;0;-0.55;0;0;0;0;0;0;0.01;0.17;0.36;-0.00;0.01;40.55;-0.04;1.52;0;0;-0.59;0;0;0;0;0;0;
