datetime;day;hour;close_current;open_current;move_down;move_up;percent;percent_10;in_1;in_2;in_3;in_4;in_5;in_6;in_7;in_8;in_9;in_10;in_11;in_12;in_13;in_14;in_15;in_16;in_17;in_18;in_19;in_20;in_21;in_22;in_23;in_24;in_25;in_26;in_27;in_28;in_29;in_30;in_31;in_32;in_33;in_34;in_35;in_36;in_37;in_38;in_39;in_40;in_41;in_42;in_43;in_44;in_45;in_46;in_47;in_48;in_49;in_50;in_51;in_52;in_53;in_54;in_55;in_56;in_57;in_58;in_59;in_60;in_61;in_62;in_63;in_64;in_65;in_66;in_67;in_68;in_69;in_70;in_71;in_72;in_73;in_74;in_75;in_76;in_77;in_78;in_79;in_80;in_81;in_82;in_83;in_84;in_85;in_86;in_87;in_88;in_89;in_90;in_91;in_92;in_93;in_94;in_95;in_96;in_97;in_98;in_99;in_100;in_101;in_102;in_103;in_104;in_105;in_106;in_107;in_108;in_109;in_110;in_111;in_112;in_113;in_114;in_115;in_116;in_117;in_118;in_119;in_120;in_121;in_122;in_123;in_124;in_125;in_126;in_127;in_128;in_129;in_130;in_131;in_132;in_133;in_134;in_135;in_136;in_137;in_138;in_139;in_140;in_141;in_142;in_143;in_144;in_145;in_146;in_147;in_148;in_149;in_150;in_151;in_152;in_153;in_154;in_155;in_156;in_157;in_158;in_159;in_160;in_161;in_162;in_163;in_164;in_165;in_166;in_167;in_168;in_169;in_170
2022.12.02 00:00;5;0;17092.7400;16978.0000;0.0112;0.0075;0.0068;0.0068;0.00;0.07;0.74;-0.00;-0.00;61.67;-0.02;0.99;0;0;0.81;0;0;0;0;0;0;-0.00;0.22;0.53;-0.02;0.00;60.68;0.02;-1.52;0;0;0.82;0;0;0;0;0;0;-0.01;0.52;0.19;0.01;-0.01;62.19;0.11;-7.84;0;0;0.97;0;0;0;0;0;0;0.00;0.37;0.29;-0.00;-0.00;70.03;-0.01;0.93;1;0;1.41;0;0;1;0;0;0;-0.00;0.16;0.10;-0.00;-0.00;69.09;0.07;-5.40;0;0;1.46;0;0;1;0;0;0;-0.01;0.34;0.26;0.00;0.03;47.19;0.04;-1.93;0;0;0.94;0;0;0;0;0;0;0.04;0.10;0.02;0.04;0.02;49.12;-0.22;8.79;0;0;1.49;0;0;1;0;0;0;0.01;0.24;0.25;0.00;0.01;40.33;-0.09;3.21;0;0;-0.36;0;0;0;0;0;0;-0.01;0.12;0.44;-0.01;-0.02;37.12;0.05;-1.83;0;0;-0.62;0;0;0;0;0;0;-0.00;0.72;0.14;-0.01;0.00;38.95;0.01;-0.25;0;0;-0.48;0;0;0;0;0;0;
2022.12.03 00:00;6;0;16885.2000;17092.1300;0.0137;0.0057;-0.0121;-0.0121;0.01;0.05;0.08;0.01;0.00;64.00;-0.07;4.39;0;0;0.89;0;0;0;0;0;0;0.00;0.11;0.39;-0.01;0.01;59.61;-0.04;2.19;0;0;0.52;0;0;0;0;0;0;-0.00;0.34;0.48;0.00;-0.01;57.42;0.06;-3.71;0;0;0.41;0;0;0;0;0;0;0.00;0.53;0.15;0.01;0.00;61.14;-0.03;1.73;0;0;0.68;0;0;0;0;0;0;0.00;0.19;0.24;-0.00;0.00;59.41;-0.04;2.32;0;0;0.62;0;0;0;0;0;0;0.01;0.04;0.60;-0.01;-0.00;48.54;-0.03;1.35;0;0;1.51;0;0;1;0;0;0;-0.01;0.34;0.26;0.00;0.03;47.19;0.04;-1.93;0;0;0.94;0;0;0;0;0;0;0.04;0.10;0.02;0.04;0.02;49.12;-0.22;8.79;0;0;1.49;0;0;1;0;0;0;0.01;0.24;0.25;0.00;0.01;40.33;-0.09;3.21;0;0;-0.36;0;0;0;0;0;0;-0.01;0.12;0.44;-0.01;-0.02;37.12;0.05;-1.83;0;0;-0.62;0;0;0;0;0;0;
2022.12.04 00:00;0;0;17105.7000;16885.2000;0.0004;0.0188;0.0131;0.0131;-0.00;0.06;0.26;-0.00;-0.00;50.37;0.08;-4.55;0;0;-1.29;0;0;0;0;0;1;-0.00;0.49;0.34;-0.00;0.00;54.92;0.01;-0.55;0;0;-0.46;0;0;0;0;0;0;0.00;0.36;0.36;-0.00;0.00;55.47;-0.02;0.95;0;0;-0.28;0;0;0;0;0;0;-0.00;0.21;0.59;-0.00;-0.00;54.53;0.02;-1.29;0;0;-0.13;0;0;0;0;0;0;-0.00;0.14;0.35;-0.01;-0.01;55.81;0.06;-3.47;0;0;0.14;0;0;0;0;0;0;-0.01;0.29;0.08;0.00;0.00;46.25;0.05;-2.29;0;0;0.92;0;0;0;0;0;0;0.01;0.04;0.60;-0.01;-0.00;48.54;-0.03;1.35;0;0;1.51;0;0;1;0;0;0;-0.01;0.34;0.26;0.00;0.03;47.19;0.04;-1.93;0;0;0.94;0;0;0;0;0;0;0.04;0.10;0.02;0.04;0.02;49.12;-0.22;8.79;0;0;1.49;0;0;1;0;0;0;0.01;0.24;0.25;0.00;0.01;40.33;-0.09;3.21;0;0;-0.36;0;0;0;0;0;0;
2022.12.05 00:00;1;0;16966.3500;17106.6500;0.0140;0.0186;-0.0082;-0.0082;0.00;0.73;0.12;0.00;0.01;61.84;-0.02;1.00;0;0;1.95;0;0;1;0;0;0;0.00;0.39;0.31;0.01;0.00;60.84;-0.05;2.83;0;0;1.72;0;0;1;0;0;0;0.00;0.25;0.22;0.00;0.00;58.01;-0.09;4.56;0;0;0.63;0;0;0;0;0;0;-0.00;0.37;0.30;-0.00;-0.00;53.45;0.06;-3.37;0;0;-0.64;0;0;0;0;0;0;0.00;0.65;0.01;0.00;0.00;56.81;-0.04;2.04;0;0;-0.06;0;0;0;0;0;0;0.01;0.30;0.02;0.00;0.00;49.00;-0.06;2.76;0;0;1.51;0;0;1;0;0;0;-0.01;0.29;0.08;0.00;0.00;46.25;0.05;-2.29;0;0;0.92;0;0;0;0;0;0;0.01;0.04;0.60;-0.01;-0.00;48.54;-0.03;1.35;0;0;1.51;0;0;1;0;0;0;-0.01;0.34;0.26;0.00;0.03;47.19;0.04;-1.93;0;0;0.94;0;0;0;0;0;0;0.04;0.10;0.02;0.04;0.02;49.12;-0.22;8.79;0;0;1.49;0;0;1;0;0;0;
2022.12.06 00:00;2;0;17088.9600;16966.3500;0.0035;0.0083;0.0072;0.0072;0.00;0.26;0.30;-0.01;0.00;48.31;-0.04;2.05;0;0;-0.56;0;0;0;0;0;0;-0.01;0.17;0.23;-0.01;-0.01;46.26;0.15;-7.92;0;0;-0.91;0;0;0;0;0;0;-0.01;0.01;0.23;-0.00;-0.02;54.18;0.23;-16.11;0;0;0.48;0;0;0;0;0;0;-0.00;0.69;0.28;-0.00;0.01;70.29;0.00;-0.29;1;0;2.49;0;1;0;0;0;0;0.01;0.47;0.02;0.00;0.01;70.59;-0.07;4.51;1;0;3.15;1;0;0;0;0;0;-0.01;0.57;0.18;0.01;-0.00;47.35;0.03;-1.65;0;0;0.99;0;0;0;0;0;0;0.01;0.30;0.02;0.00;0.00;49.00;-0.06;2.76;0;0;1.51;0;0;1;0;0;0;-0.01;0.29;0.08;0.00;0.00;46.25;0.05;-2.29;0;0;0.92;0;0;0;0;0;0;0.01;0.04;0.60;-0.01;-0.00;48.54;-0.03;1.35;0;0;1.51;0;0;1;0;0;0;-0.01;0.34;0.26;0.00;0.03;47.19;0.04;-1.93;0;0;0.94;0;0;0;0;0;0;
2022.12.07 00:00;3;0;16836.6400;17088.9600;0.0240;0.0031;-0.0148;-0.0148;0.01;0.12;0.12;0.01;0.00;55.57;-0.15;7.27;0;0;0.51;0;0;0;0;0;0;-0.00;0.33;0.54;-0.00;-0.00;48.30;0.02;-0.91;0;0;-0.49;0;0;0;0;0;0;0.00;0.46;0.52;-0.00;0.00;49.21;-0.00;0.08;0;0;-0.39;0;0;0;0;0;0;-0.00;0.30;0.57;0.00;-0.00;49.12;0.02;-0.98;0;0;-0.44;0;0;0;0;0;0;-0.00;0.29;0.67;-0.00;-0.00;50.10;0.00;-0.15;0;0;-0.29;0;0;0;0;0;0;0.01;0.09;0.30;-0.02;0.00;48.98;-0.03;1.63;0;0;1.25;0;0;1;0;0;0;-0.01;0.57;0.18;0.01;-0.00;47.35;0.03;-1.65;0;0;0.99;0;0;0;0;0;0;0.01;0.30;0.02;0.00;0.00;49.00;-0.06;2.76;0;0;1.51;0;0;1;0;0;0;-0.01;0.29;0.08;0.00;0.00;46.25;0.05;-2.29;0;0;0.92;0;0;0;0;0;0;0.01;0.04;0.60;-0.01;-0.00;48.54;-0.03;1.35;0;0;1.51;0;0;1;0;0;0;
2022.12.08 00:00;4;0;17224.1000;16836.6400;0.0061;0.0275;0.0230;0.0230;0.00;0.40;0.30;0.00;0.00;43.42;-0.03;1.38;0;0;-1.15;0;0;0;0;0;1;-0.00;0.18;0.52;-0.00;0.00;42.04;0.02;-1.01;0;0;-1.38;0;0;0;0;0;1;0.00;0.45;0.21;0.00;0.01;43.05;-0.07;2.71;0;0;-1.33;0;0;0;0;0;1;0.00;0.27;0.53;-0.01;-0.00;40.35;-0.05;1.86;0;0;-1.71;0;0;0;0;0;1;-0.02;0.07;0.11;-0.01;-0.02;38.49;0.25;-12.87;0;0;-2.13;0;0;0;0;1;0;-0.01;0.11;0.34;0.00;-0.01;45.84;0.06;-3.15;0;0;0.53;0;0;0;0;0;0;0.01;0.09;0.30;-0.02;0.00;48.98;-0.03;1.63;0;0;1.25;0;0;1;0;0;0;-0.01;0.57;0.18;0.01;-0.00;47.35;0.03;-1.65;0;0;0.99;0;0;0;0;0;0;0.01;0.30;0.02;0.00;0.00;49.00;-0.06;2.76;0;0;1.51;0;0;1;0;0;0;-0.01;0.29;0.08;0.00;0.00;46.25;0.05;-2.29;0;0;0.92;0;0;0;0;0;0;
2022.12.09 00:00;5;0;17128.5600;17224.1000;0.0096;0.0079;-0.0055;-0.0055;-0.00;0.32;0.48;-0.00;0.01;64.07;0.03;-1.84;0;0;1.73;0;0;1;0;0;0;0.02;0.12;0.02;0.02;0.01;65.90;-0.33;16.27;0;0;1.79;0;0;1;0;0;0;0.00;0.26;0.31;0.01;0.00;49.63;-0.11;4.86;0;0;-0.34;0;0;0;0;0;0;0.00;0.09;0.71;0.00;-0.00;44.77;-0.05;1.97;0;0;-0.82;0;0;0;0;0;0;-0.00;0.23;0.66;-0.00;-0.00;42.80;0.01;-0.49;0;0;-1.07;0;0;0;0;0;1;0.02;0.13;0.18;0.01;0.00;51.04;-0.11;5.20;0;0;1.50;0;0;1;0;0;0;-0.01;0.11;0.34;0.00;-0.01;45.84;0.06;-3.15;0;0;0.53;0;0;0;0;0;0;0.01;0.09;0.30;-0.02;0.00;48.98;-0.03;1.63;0;0;1.25;0;0;1;0;0;0;-0.01;0.57;0.18;0.01;-0.00;47.35;0.03;-1.65;0;0;0.99;0;0;0;0;0;0;0.01;0.30;0.02;0.00;0.00;49.00;-0.06;2.76;0;0;1.51;0;0;1;0;0;0;
2022.12.10 00:00;6;0;17127.4900;17128.5600;0.0021;0.0058;-0.0001;-0.0001;-0.00;0.17;0.67;-0.00;-0.00;55.90;0.02;-1.03;0;0;0.74;0;0;0;0;0;0;-0.00;0.09;0.35;-0.01;0.00;56.93;0.05;-2.81;0;0;0.87;0;0;0;0;0;0;-0.00;0.39;0.41;0.01;-0.01;59.74;0.07;-4.55;0;0;1.17;0;0;1;0;0;0;0.00;0.40;0.17;0.00;0.00;64.28;-0.02;1.29;0;0;1.65;0;0;1;0;0;0;0.00;0.50;0.29;-0.00;0.00;63.00;-0.01;0.39;0;0;1.67;0;0;1;0;0;0;-0.01;0.45;0.23;0.00;0.02;49.77;0.02;-1.27;0;0;1.14;0;0;1;0;0;0;0.02;0.13;0.18;0.01;0.00;51.04;-0.11;5.20;0;0;1.50;0;0;1;0;0;0;-0.01;0.11;0.34;0.00;-0.01;45.84;0.06;-3.15;0;0;0.53;0;0;0;0;0;0;0.01;0.09;0.30;-0.02;0.00;48.98;-0.03;1.63;0;0;1.25;0;0;1;0;0;0;-0.01;0.57;0.18;0.01;-0.00;47.35;0.03;-1.65;0;0;0.99;0;0;0;0;0;0;
2022.12.11 00:00;0;0;17085.0500;17127.4900;0.0033;0.0084;-0.0025;-0.0025;-0.00;0.09;0.39;-0.00;-0.00;53.47;0.08;-4.35;0;0;0.41;0;0;0;0;0;0;-0.00;0.30;0.23;0.00;0.00;57.82;0.05;-3.04;0;0;0.75;0;0;0;0;0;0;0.00;0.21;0.33;0.00;0.00;60.86;-0.04;2.49;0;0;0.98;0;0;0;0;0;0;0.00;0.09;0.68;-0.00;-0.00;58.37;-0.02;0.94;0;0;0.80;0;0;0;0;0;0;0.00;0.50;0.31;0.00;0.00;57.44;-0.01;0.56;0;0;0.78;0;0;0;0;0;0;-0.00;0.73;0.26;-0.01;0.00;49.75;0.00;-0.01;0;0;1.06;0;0;1;0;0;0;-0.01;0.45;0.23;0.00;0.02;49.77;0.02;-1.27;0;0;1.14;0;0;1;0;0;0;0.02;0.13;0.18;0.01;0.00;51.04;-0.11;5.20;0;0;1.50;0;0;1;0;0;0;-0.01;0.11;0.34;0.00;-0.01;45.84;0.06;-3.15;0;0;0.53;0;0;0;0;0;0;0.01;0.09;0.30;-0.02;0.00;48.98;-0.03;1.63;0;0;1.25;0;0;1;0;0;0;
2022.12.12 00:00;1;0;17209.8300;17085.0500;0.0125;0.0092;0.0073;0.0073;-0.01;0.01;0.13;-0.01;-0.00;47.78;0.16;-8.92;0;0;-0.68;0;0;0;0;0;0;0.00;0.69;0.13;0.01;0.00;56.70;-0.04;2.03;0;0;0.37;0;0;0;0;0;0;-0.00;0.06;0.61;-0.00;-0.00;54.67;0.03;-1.42;0;0;0.26;0;0;0;0;0;0;-0.00;0.14;0.58;-0.00;-0.00;56.09;0.02;-1.34;0;0;0.43;0;0;0;0;0;0;0.00;0.38;0.07;0.00;0.00;57.43;-0.04;2.01;0;0;0.59;0;0;0;0;0;0;-0.00;0.72;0.07;0.00;-0.00;49.12;0.01;-0.63;0;0;0.89;0;0;0;0;0;0;-0.00;0.73;0.26;-0.01;0.00;49.75;0.00;-0.01;0;0;1.06;0;0;1;0;0;0;-0.01;0.45;0.23;0.00;0.02;49.77;0.02;-1.27;0;0;1.14;0;0;1;0;0;0;0.02;0.13;0.18;0.01;0.00;51.04;-0.11;5.20;0;0;1.50;0;0;1;0;0;0;-0.01;0.11;0.34;0.00;-0.01;45.84;0.06;-3.15;0;0;0.53;0;0;0;0;0;0;
2022.12.13 00:00;2;0;17774.7000;17208.9300;0.0075;0.0460;0.0329;0.0329;0.01;0.16;0.00;0.01;0.00;59.18;-0.24;11.42;0;0;1.00;0;0;1;0;0;0;0.00;0.05;0.45;-0.00;0.00;47.76;-0.06;2.78;0;0;-0.90;0;0;0;0;0;0;0.00;0.33;0.51;0.00;0.00;44.98;-0.04;1.93;0;0;-1.36;0;0;0;0;0;1;0.00;0.19;0.19;0.00;-0.00;43.06;-0.16;5.96;0;0;-1.76;0;0;0;0;0;1;0.00;0.55;0.33;-0.01;0.00;37.10;-0.01;0.47;0;0;-2.77;0;0;0;0;1;0;0.01;0.09;0.58;-0.00;-0.01;51.08;-0.04;1.96;0;0;1.10;0;0;1;0;0;0;-0.00;0.72;0.07;0.00;-0.00;49.12;0.01;-0.63;0;0;0.89;0;0;0;0;0;0;-0.00;0.73;0.26;-0.01;0.00;49.75;0.00;-0.01;0;0;1.06;0;0;1;0;0;0;-0.01;0.45;0.23;0.00;0.02;49.77;0.02;-1.27;0;0;1.14;0;0;1;0;0;0;0.02;0.13;0.18;0.01;0.00;51.04;-0.11;5.20;0;0;1.50;0;0;1;0;0;0;
2022.12.14 00:00;3;0;17803.1500;17775.8200;0.0065;0.0344;0.0015;0.0015;0.00;0.39;0.32;-0.00;0.00;76.66;-0.01;0.76;1;0;2.33;0;1;0;0;0;0;-0.00;0.39;0.55;-0.01;0.01;75.89;0.01;-0.83;1;0;2.67;0;1;0;0;0;0;0.02;0.41;0.08;0.03;0.01;76.72;-0.12;8.12;1;0;3.52;1;0;0;0;0;0;0.02;0.16;0.03;0.02;0.00;68.60;-0.24;13.06;0;0;2.91;0;1;0;0;0;0;0.00;0.34;0.56;-0.00;-0.00;55.54;-0.01;0.80;0;0;0.57;0;0;0;0;0;0;0.03;0.24;0.14;0.04;0.01;58.81;-0.15;7.73;0;0;2.39;0;1;0;0;0;0;0.01;0.09;0.58;-0.00;-0.01;51.08;-0.04;1.96;0;0;1.10;0;0;1;0;0;0;-0.00;0.72;0.07;0.00;-0.00;49.12;0.01;-0.63;0;0;0.89;0;0;0;0;0;0;-0.00;0.73;0.26;-0.01;0.00;49.75;0.00;-0.01;0;0;1.06;0;0;1;0;0;0;-0.01;0.45;0.23;0.00;0.02;49.77;0.02;-1.27;0;0;1.14;0;0;1;0;0;0;
2022.12.15 00:00;4;0;17356.3400;17804.0100;0.0297;0.0029;-0.0251;-0.0251;0.00;0.50;0.46;-0.02;-0.00;65.52;-0.00;0.30;0;0;1.10;0;0;1;0;0;0;-0.01;0.48;0.12;0.02;-0.01;65.22;0.21;-17.52;0;0;1.18;0;0;1;0;0;0;0.01;0.18;0.03;0.01;0.00;82.74;-0.06;4.86;1;0;2.07;0;1;0;0;0;0;0.00;0.57;0.22;0.00;0.00;77.88;-0.01;0.47;1;0;1.68;0;0;1;0;0;0;0.00;0.14;0.57;-0.00;-0.00;77.41;-0.01;0.59;1;0;1.84;0;0;1;0;0;0;0.00;0.80;0.16;0.02;0.03;59.16;-0.01;0.35;0;0;2.16;0;1;0;0;0;0;0.03;0.24;0.14;0.04;0.01;58.81;-0.15;7.73;0;0;2.39;0;1;0;0;0;0;0.01;0.09;0.58;-0.00;-0.01;51.08;-0.04;1.96;0;0;1.10;0;0;1;0;0;0;-0.00;0.72;0.07;0.00;-0.00;49.12;0.01;-0.63;0;0;0.89;0;0;0;0;0;0;-0.00;0.73;0.26;-0.01;0.00;49.75;0.00;-0.01;0;0;1.06;0;0;1;0;0;0;
2022.12.16 00:00;5;0;16632.1200;17356.9600;0.0478;0.0101;-0.0418;-0.0418;-0.00;0.08;0.44;-0.00;-0.00;44.07;0.07;-3.36;0;0;-0.57;0;0;0;0;0;0;0.00;0.20;0.71;-0.01;-0.00;47.42;-0.01;0.58;0;0;-0.21;0;0;0;0;0;0;-0.02;0.02;0.15;-0.00;-0.01;46.85;0.23;-13.60;0;0;-0.17;0;0;0;0;0;0;0.00;0.05;0.70;-0.00;-0.00;60.45;-0.02;1.09;0;0;0.67;0;0;0;0;0;0;-0.00;0.25;0.16;-0.01;0.01;59.36;0.03;-2.07;0;0;0.66;0;0;0;0;0;0;-0.03;0.09;0.14;-0.03;-0.02;51.73;0.13;-7.43;0;0;0.95;0;0;0;0;0;0;0.00;0.80;0.16;0.02;0.03;59.16;-0.01;0.35;0;0;2.16;0;1;0;0;0;0;0.03;0.24;0.14;0.04;0.01;58.81;-0.15;7.73;0;0;2.39;0;1;0;0;0;0;0.01;0.09;0.58;-0.00;-0.01;51.08;-0.04;1.96;0;0;1.10;0;0;1;0;0;0;-0.00;0.72;0.07;0.00;-0.00;49.12;0.01;-0.63;0;0;0.89;0;0;0;0;0;0;
2022.12.17 00:00;6;0;16776.5200;16631.5000;0.0031;0.0099;0.0087;0.0087;-0.01;0.21;0.24;-0.00;-0.01;27.27;0.14;-4.49;0;1;-2.51;0;0;0;0;1;0;-0.01;0.03;0.54;-0.01;-0.01;31.77;0.07;-2.42;0;0;-2.22;0;0;0;0;1;0;-0.00;0.30;0.42;-0.02;-0.00;34.18;0.04;-1.28;0;0;-2.07;0;0;0;0;1;0;-0.03;0.03;0.18;-0.00;-0.03;35.46;0.30;-15.29;0;0;-2.05;0;0;0;0;1;0;0.00;0.18;0.33;0.01;0.00;50.75;-0.07;3.44;0;0;-0.27;0;0;0;0;0;0;-0.04;0.17;0.10;-0.02;-0.04;42.42;0.18;-9.30;0;0;-0.87;0;0;0;0;0;0;-0.03;0.09;0.14;-0.03;-0.02;51.73;0.13;-7.43;0;0;0.95;0;0;0;0;0;0;0.00;0.80;0.16;0.02;0.03;59.16;-0.01;0.35;0;0;2.16;0;1;0;0;0;0;0.03;0.24;0.14;0.04;0.01;58.81;-0.15;7.73;0;0;2.39;0;1;0;0;0;0;0.01;0.09;0.58;-0.00;-0.01;51.08;-0.04;1.96;0;0;1.10;0;0;1;0;0;0;
2022.12.18 00:00;0;0;16738.2100;16777.5400;0.0068;0.0051;-0.0023;-0.0023;0.01;0.18;0.06;0.00;0.00;35.89;-0.15;4.61;0;0;-1.02;0;0;0;0;0;1;-0.00;0.28;0.60;-0.00;0.00;31.28;0.01;-0.21;0;0;-1.30;0;0;0;0;0;1;-0.00;0.25;0.67;-0.00;-0.00;31.50;0.01;-0.19;0;0;-1.42;0;0;0;0;0;1;-0.00;0.12;0.49;-0.00;0.00;31.68;0.03;-0.83;0;0;-1.56;0;0;0;0;0;1;0.00;0.22;0.20;0.00;0.00;32.52;-0.11;3.17;0;0;-1.66;0;0;0;0;0;1;0.01;0.09;0.24;-0.04;0.00;44.56;-0.05;2.14;0;0;-0.55;0;0;0;0;0;0;-0.04;0.17;0.10;-0.02;-0.04;42.42;0.18;-9.30;0;0;-0.87;0;0;0;0;0;0;-0.03;0.09;0.14;-0.03;-0.02;51.73;0.13;-7.43;0;0;0.95;0;0;0;0;0;0;0.00;0.80;0.16;0.02;0.03;59.16;-0.01;0.35;0;0;2.16;0;1;0;0;0;0;0.03;0.24;0.14;0.04;0.01;58.81;-0.15;7.73;0;0;2.39;0;1;0;0;0;0;
2022.12.19 00:00;1;0;16438.8800;16739.0000;0.0288;0.0046;-0.0179;-0.0179;-0.00;0.80;0.11;0.00;0.00;37.06;0.01;-0.49;0;0;-0.65;0;0;0;0;0;0;0.00;0.37;0.06;0.00;0.00;37.55;-0.13;4.32;0;0;-0.68;0;0;0;0;0;0;-0.00;0.41;0.16;-0.00;0.00;33.22;0.03;-0.90;0;0;-0.92;0;0;0;0;0;0;-0.00;0.16;0.46;-0.00;-0.00;34.12;0.04;-1.28;0;0;-0.93;0;0;0;0;0;0;0.00;0.62;0.27;0.00;0.00;35.40;-0.02;0.56;0;0;-0.92;0;0;0;0;0;0;-0.00;0.43;0.38;0.00;0.01;44.09;0.01;-0.47;0;0;-0.70;0;0;0;0;0;0;0.01;0.09;0.24;-0.04;0.00;44.56;-0.05;2.14;0;0;-0.55;0;0;0;0;0;0;-0.04;0.17;0.10;-0.02;-0.04;42.42;0.18;-9.30;0;0;-0.87;0;0;0;0;0;0;-0.03;0.09;0.14;-0.03;-0.02;51.73;0.13;-7.43;0;0;0.95;0;0;0;0;0;0;0.00;0.80;0.16;0.02;0.03;59.16;-0.01;0.35;0;0;2.16;0;1;0;0;0;0;
2022.12.20 00:00;2;0;16895.5600;16438.8800;0.0025;0.0379;0.0278;0.0278;-0.01;0.24;0.46;-0.00;-0.02;27.64;0.12;-3.73;0;1;-2.43;0;0;0;0;1;0;-0.01;0.17;0.26;-0.00;-0.01;31.37;0.12;-4.35;0;0;-1.16;0;0;0;0;0;1;-0.00;0.31;0.04;-0.00;-0.00;35.72;0.07;-2.86;0;0;-0.64;0;0;0;0;0;0;0.00;0.64;0.20;0.00;0.00;38.58;-0.02;0.87;0;0;-0.44;0;0;0;0;0;0;0.00;0.36;0.11;-0.00;0.00;37.72;-0.08;2.85;0;0;-0.56;0;0;0;0;0;0;-0.02;0.14;0.33;-0.00;-0.02;40.51;0.08;-3.58;0;0;-1.50;0;0;0;0;0;1;-0.00;0.43;0.38;0.00;0.01;44.09;0.01;-0.47;0;0;-0.70;0;0;0;0;0;0;0.01;0.09;0.24;-0.04;0.00;44.56;-0.05;2.14;0;0;-0.55;0;0;0;0;0;0;-0.04;0.17;0.10;-0.02;-0.04;42.42;0.18;-9.30;0;0;-0.87;0;0;0;0;0;0;-0.03;0.09;0.14;-0.03;-0.02;51.73;0.13;-7.43;0;0;0.95;0;0;0;0;0;0;
2022.12.21 00:00;3;0;16824.6700;16896.1500;0.0102;0.0017;-0.0042;-0.0042;-0.00;0.28;0.66;-0.00;0.00;52.54;0.00;-0.25;0;0;1.58;0;0;1;0;0;0;-0.00;0.11;0.79;-0.01;0.00;52.79;0.02;-0.92;0;0;1.80;0;0;1;0;0;0;0.01;0.41;0.30;0.01;-0.00;53.71;-0.10;4.67;0;0;2.27;0;1;0;0;0;0;0.00;0.47;0.41;-0.00;0.00;49.05;-0.01;0.53;0;0;1.41;0;0;1;0;0;0;0.00;0.41;0.20;0.00;0.02;48.52;-0.08;3.49;0;0;1.18;0;0;1;0;0;0;0.03;0.25;0.06;0.01;0.01;47.52;-0.17;7.01;0;0;-0.41;0;0;0;0;0;0;-0.02;0.14;0.33;-0.00;-0.02;40.51;0.08;-3.58;0;0;-1.50;0;0;0;0;0;1;-0.00;0.43;0.38;0.00;0.01;44.09;0.01;-0.47;0;0;-0.70;0;0;0;0;0;0;0.01;0.09;0.24;-0.04;0.00;44.56;-0.05;2.14;0;0;-0.55;0;0;0;0;0;0;-0.04;0.17;0.10;-0.02;-0.04;42.42;0.18;-9.30;0;0;-0.87;0;0;0;0;0;0;
2022.12.22 00:00;4;0;16821.4300;16824.6800;0.0157;0.0026;-0.0002;-0.0002;0.00;0.10;0.25;-0.00;0.00;49.08;-0.09;4.04;0;0;0.58;0;0;0;0;0;0;-0.01;0.04;0.20;-0.00;0.00;45.04;0.11;-5.73;0;0;-0.00;0;0;0;0;0;0;-0.00;0.19;0.72;0.00;-0.00;50.77;0.02;-1.01;0;0;0.95;0;0;0;0;0;0;0.00;0.17;0.21;0.00;0.00;51.78;-0.07;3.43;0;0;1.16;0;0;1;0;0;0;-0.00;0.23;0.54;-0.00;-0.00;48.35;0.02;-1.10;0;0;0.68;0;0;0;0;0;0;-0.00;0.14;0.50;-0.01;0.02;46.60;0.02;-0.92;0;0;-0.72;0;0;0;0;0;0;0.03;0.25;0.06;0.01;0.01;47.52;-0.17;7.01;0;0;-0.41;0;0;0;0;0;0;-0.02;0.14;0.33;-0.00;-0.02;40.51;0.08;-3.58;0;0;-1.50;0;0;0;0;0;1;-0.00;0.43;0.38;0.00;0.01;44.09;0.01;-0.47;0;0;-0.70;0;0;0;0;0;0;0.01;0.09;0.24;-0.04;0.00;44.56;-0.05;2.14;0;0;-0.55;0;0;0;0;0;0;
2022.12.23 00:00;5;0;16778.5000;16821.9000;0.0054;0.0079;-0.0026;-0.0026;0.01;0.15;0.08;0.01;0.01;50.38;-0.23;9.44;0;0;0.39;0;0;0;0;0;0;0.00;0.07;0.70;-0.01;-0.00;40.94;-0.04;1.73;0;0;-0.93;0;0;0;0;0;0;-0.01;0.05;0.11;-0.00;-0.01;39.21;0.21;-10.44;0;0;-1.16;0;0;0;0;0;1;0.00;0.50;0.37;0.00;0.00;49.65;-0.01;0.50;0;0;0.51;0;0;0;0;0;0;-0.00;0.09;0.57;-0.00;-0.00;49.15;0.03;-1.54;0;0;0.48;0;0;0;0;0;0;-0.00;0.14;0.85;-0.00;-0.01;46.56;0.00;-0.04;0;0;-0.68;0;0;0;0;0;0;-0.00;0.14;0.50;-0.01;0.02;46.60;0.02;-0.92;0;0;-0.72;0;0;0;0;0;0;0.03;0.25;0.06;0.01;0.01;47.52;-0.17;7.01;0;0;-0.41;0;0;0;0;0;0;-0.02;0.14;0.33;-0.00;-0.02;40.51;0.08;-3.58;0;0;-1.50;0;0;0;0;0;1;-0.00;0.43;0.38;0.00;0.01;44.09;0.01;-0.47;0;0;-0.70;0;0;0;0;0;0;
