datetime;day;hour;close_current;open_current;move_down;move_up;percent;percent_10;in_1;in_2;in_3;in_4;in_5;in_6;in_7;in_8;in_9;in_10;in_11;in_12;in_13;in_14;in_15;in_16;in_17;in_18;in_19;in_20;in_21;in_22;in_23;in_24;in_25;in_26;in_27;in_28;in_29;in_30;in_31;in_32;in_33;in_34;in_35;in_36;in_37;in_38;in_39;in_40;in_41;in_42;in_43;in_44;in_45;in_46;in_47;in_48;in_49;in_50;in_51;in_52;in_53;in_54;in_55;in_56;in_57;in_58;in_59;in_60;in_61;in_62;in_63;in_64;in_65;in_66;in_67;in_68;in_69;in_70;in_71;in_72;in_73;in_74;in_75;in_76;in_77;in_78;in_79;in_80;in_81;in_82;in_83;in_84;in_85;in_86;in_87;in_88;in_89;in_90;in_91;in_92;in_93;in_94;in_95;in_96;in_97;in_98;in_99;in_100;in_101;in_102;in_103;in_104;in_105;in_106;in_107;in_108;in_109;in_110;in_111;in_112;in_113;in_114;in_115;in_116;in_117;in_118;in_119;in_120;in_121;in_122;in_123;in_124;in_125;in_126;in_127;in_128;in_129;in_130;in_131;in_132;in_133;in_134;in_135;in_136;in_137;in_138;in_139;in_140;in_141;in_142;in_143;in_144;in_145;in_146;in_147;in_148;in_149;in_150;in_151;in_152;in_153;in_154;in_155;in_156;in_157;in_158;in_159;in_160;in_161;in_162;in_163;in_164;in_165;in_166;in_167;in_168;in_169;in_170
2018.10.17 00:00;3;0;212.8500;215.2000;0.0242;0.0083;-0.0109;-0.0109;0.01;0.32;0.34;0.01;0.00;56.66;-0.03;1.66;0;0;0.95;0;0;0;0;0;0;-0.00;0.41;0.57;-0.00;-0.01;55.00;0.00;-0.07;0;0;0.84;0;0;0;0;0;0;-0.01;0.03;0.23;-0.00;0.00;55.07;0.04;-2.19;0;0;0.93;0;0;0;0;0;0;-0.00;0.07;0.72;-0.02;0.00;57.26;0.01;-0.85;0;0;1.24;0;0;1;0;0;0;0.02;0.50;0.03;0.03;0.00;58.11;-0.06;3.43;0;0;1.45;0;0;1;0;0;0;0.00;0.58;0.34;-0.08;0.09;47.16;-0.01;0.34;0;0;-0.37;0;0;0;0;0;0;0.09;0.55;0.05;0.17;0.00;46.82;-0.25;9.37;0;0;-0.48;0;0;0;0;0;0;-0.02;0.24;0.29;0.00;-0.01;37.44;0.04;-1.58;0;0;-1.88;0;0;0;0;0;1;0.02;0.23;0.11;0.00;0.03;39.02;-0.07;2.51;0;0;-1.78;0;0;0;0;0;1;0.03;0.42;0.13;-0.11;0.01;36.51;-0.09;3.16;0;0;-2.29;0;0;0;0;1;0;
2018.10.18 00:00;4;0;206.2400;212.9000;0.0440;0.0113;-0.0313;-0.0313;0.00;0.54;0.34;0.00;-0.00;52.47;-0.01;0.41;0;0;0.23;0;0;0;0;0;0;-0.01;0.16;0.03;-0.00;0.00;52.06;0.04;-1.90;0;0;0.25;0;0;0;0;0;0;0.01;0.33;0.31;-0.00;0.01;53.96;-0.03;1.64;0;0;0.48;0;0;0;0;0;0;-0.01;0.27;0.45;-0.01;-0.02;52.32;0.05;-2.49;0;0;0.38;0;0;0;0;0;0;-0.01;0.24;0.07;0.00;-0.00;54.81;0.06;-3.25;0;0;0.67;0;0;0;0;0;0;-0.01;0.26;0.41;-0.01;-0.01;46.13;0.02;-1.03;0;0;-0.53;0;0;0;0;0;0;0.00;0.58;0.34;-0.08;0.09;47.16;-0.01;0.34;0;0;-0.37;0;0;0;0;0;0;0.09;0.55;0.05;0.17;0.00;46.82;-0.25;9.37;0;0;-0.48;0;0;0;0;0;0;-0.02;0.24;0.29;0.00;-0.01;37.44;0.04;-1.58;0;0;-1.88;0;0;0;0;0;1;0.02;0.23;0.11;0.00;0.03;39.02;-0.07;2.51;0;0;-1.78;0;0;0;0;0;1;
2018.10.19 00:00;5;0;205.0000;206.2500;0.0099;0.0085;-0.0061;-0.0061;-0.00;0.26;0.70;-0.01;-0.01;41.16;0.01;-0.22;0;0;-2.16;0;0;0;0;1;0;-0.02;0.04;0.27;-0.01;-0.01;41.39;0.11;-5.14;0;0;-2.49;0;0;0;0;1;0;-0.01;0.20;0.48;-0.00;-0.02;46.53;0.06;-2.82;0;0;-0.86;0;0;0;0;0;0;-0.01;0.14;0.19;-0.01;-0.01;49.35;0.06;-3.15;0;0;-0.27;0;0;0;0;0;0;-0.01;0.14;0.35;-0.00;0.00;52.50;0.03;-1.76;0;0;0.11;0;0;0;0;0;0;-0.03;0.20;0.23;-0.01;-0.03;43.15;0.06;-2.99;0;0;-1.02;0;0;0;0;0;1;-0.01;0.26;0.41;-0.01;-0.01;46.13;0.02;-1.03;0;0;-0.53;0;0;0;0;0;0;0.00;0.58;0.34;-0.08;0.09;47.16;-0.01;0.34;0;0;-0.37;0;0;0;0;0;0;0.09;0.55;0.05;0.17;0.00;46.82;-0.25;9.37;0;0;-0.48;0;0;0;0;0;0;-0.02;0.24;0.29;0.00;-0.01;37.44;0.04;-1.58;0;0;-1.88;0;0;0;0;0;1;
2018.10.20 00:00;6;0;207.9100;205.1000;0.0075;0.0224;0.0137;0.0137;-0.00;0.23;0.52;-0.01;-0.00;40.22;0.02;-0.72;0;0;-1.44;0;0;0;0;0;1;-0.00;0.61;0.16;0.00;0.00;40.94;0.02;-0.95;0;0;-1.49;0;0;0;0;0;1;-0.00;0.18;0.65;-0.01;-0.00;41.90;0.01;-0.57;0;0;-1.52;0;0;0;0;0;1;0.01;0.53;0.00;0.01;0.00;42.46;-0.10;3.77;0;0;-1.60;0;0;0;0;0;1;-0.01;0.24;0.08;-0.00;-0.00;38.69;0.07;-2.75;0;0;-2.24;0;0;0;0;1;0;-0.01;0.46;0.21;-0.03;0.00;42.59;0.01;-0.56;0;0;-1.02;0;0;0;0;0;1;-0.03;0.20;0.23;-0.01;-0.03;43.15;0.06;-2.99;0;0;-1.02;0;0;0;0;0;1;-0.01;0.26;0.41;-0.01;-0.01;46.13;0.02;-1.03;0;0;-0.53;0;0;0;0;0;0;0.00;0.58;0.34;-0.08;0.09;47.16;-0.01;0.34;0;0;-0.37;0;0;0;0;0;0;0.09;0.55;0.05;0.17;0.00;46.82;-0.25;9.37;0;0;-0.48;0;0;0;0;0;0;
2018.10.21 00:00;0;0;207.4900;207.9100;0.0056;0.0196;-0.0020;-0.0020;-0.00;0.50;0.12;0.00;0.00;48.29;0.02;-1.06;0;0;-0.27;0;0;0;0;0;0;0.00;0.22;0.31;-0.00;-0.00;49.35;-0.04;2.04;0;0;-0.22;0;0;0;0;0;0;-0.01;0.34;0.16;0.00;-0.00;47.31;0.06;-2.76;0;0;-0.51;0;0;0;0;0;0;0.00;0.10;0.26;-0.00;0.01;50.07;-0.04;1.85;0;0;-0.28;0;0;0;0;0;0;0.01;0.42;0.05;0.02;0.01;48.22;-0.13;5.70;0;0;-0.52;0;0;0;0;0;0;0.01;0.29;0.25;0.01;-0.00;44.40;-0.04;1.81;0;0;-0.73;0;0;0;0;0;0;-0.01;0.46;0.21;-0.03;0.00;42.59;0.01;-0.56;0;0;-1.02;0;0;0;0;0;1;-0.03;0.20;0.23;-0.01;-0.03;43.15;0.06;-2.99;0;0;-1.02;0;0;0;0;0;1;-0.01;0.26;0.41;-0.01;-0.01;46.13;0.02;-1.03;0;0;-0.53;0;0;0;0;0;0;0.00;0.58;0.34;-0.08;0.09;47.16;-0.01;0.34;0;0;-0.37;0;0;0;0;0;0;
2018.10.22 00:00;1;0;206.6700;207.4600;0.0119;0.0089;-0.0038;-0.0038;-0.01;0.15;0.33;-0.01;-0.01;46.40;0.07;-3.27;0;0;-0.08;0;0;0;0;0;0;-0.01;0.12;0.25;-0.00;-0.00;49.67;0.09;-5.02;0;0;0.37;0;0;0;0;0;0;0.01;0.20;0.12;0.00;-0.00;54.69;-0.08;4.26;0;0;0.89;0;0;0;0;0;0;-0.01;0.27;0.09;-0.00;-0.00;50.43;0.06;-2.99;0;0;0.22;0;0;0;0;0;0;0.00;0.55;0.30;-0.01;0.01;53.41;-0.01;0.40;0;0;0.50;0;0;0;0;0;0;-0.00;0.78;0.14;0.01;0.02;44.19;0.00;-0.22;0;0;-0.69;0;0;0;0;0;0;0.01;0.29;0.25;0.01;-0.00;44.40;-0.04;1.81;0;0;-0.73;0;0;0;0;0;0;-0.01;0.46;0.21;-0.03;0.00;42.59;0.01;-0.56;0;0;-1.02;0;0;0;0;0;1;-0.03;0.20;0.23;-0.01;-0.03;43.15;0.06;-2.99;0;0;-1.02;0;0;0;0;0;1;-0.01;0.26;0.41;-0.01;-0.01;46.13;0.02;-1.03;0;0;-0.53;0;0;0;0;0;0;
2018.10.23 00:00;2;0;205.8500;206.6700;0.0219;0.0055;-0.0040;-0.0040;0.00;0.38;0.05;0.00;0.00;45.05;-0.09;3.68;0;0;-0.57;0;0;0;0;0;0;-0.00;0.46;0.33;-0.00;0.00;41.37;0.02;-1.01;0;0;-1.07;0;0;0;0;0;1;-0.01;0.01;0.38;-0.00;-0.01;42.38;0.11;-5.12;0;0;-0.87;0;0;0;0;0;0;-0.00;0.14;0.73;-0.00;-0.00;47.50;0.01;-0.60;0;0;0.23;0;0;0;0;0;0;0.00;0.65;0.07;0.00;0.01;48.10;-0.04;1.86;0;0;0.39;0;0;0;0;0;0;-0.00;0.43;0.39;-0.01;-0.01;43.74;0.01;-0.45;0;0;-0.69;0;0;0;0;0;0;-0.00;0.78;0.14;0.01;0.02;44.19;0.00;-0.22;0;0;-0.69;0;0;0;0;0;0;0.01;0.29;0.25;0.01;-0.00;44.40;-0.04;1.81;0;0;-0.73;0;0;0;0;0;0;-0.01;0.46;0.21;-0.03;0.00;42.59;0.01;-0.56;0;0;-1.02;0;0;0;0;0;1;-0.03;0.20;0.23;-0.01;-0.03;43.15;0.06;-2.99;0;0;-1.02;0;0;0;0;0;1;
2018.10.24 00:00;3;0;205.3500;205.8500;0.0054;0.0102;-0.0024;-0.0024;-0.00;0.33;0.14;-0.00;0.01;45.72;0.05;-2.45;0;0;-0.85;0;0;0;0;0;0;0.01;0.23;0.01;0.01;0.00;48.17;-0.28;10.68;0;0;-0.46;0;0;0;0;0;0;0.00;0.67;0.23;-0.00;0.01;37.49;-0.03;1.09;0;0;-1.99;0;0;0;0;0;1;-0.01;0.06;0.42;-0.00;-0.02;36.40;0.13;-5.48;0;0;-2.27;0;0;0;0;1;0;-0.00;0.52;0.13;-0.01;-0.00;41.88;0.03;-1.31;0;0;-1.24;0;0;0;0;0;1;-0.00;0.20;0.66;-0.01;-0.01;43.26;0.01;-0.47;0;0;-0.68;0;0;0;0;0;0;-0.00;0.43;0.39;-0.01;-0.01;43.74;0.01;-0.45;0;0;-0.69;0;0;0;0;0;0;-0.00;0.78;0.14;0.01;0.02;44.19;0.00;-0.22;0;0;-0.69;0;0;0;0;0;0;0.01;0.29;0.25;0.01;-0.00;44.40;-0.04;1.81;0;0;-0.73;0;0;0;0;0;0;-0.01;0.46;0.21;-0.03;0.00;42.59;0.01;-0.56;0;0;-1.02;0;0;0;0;0;1;
2018.10.25 00:00;4;0;203.9300;205.3500;0.0120;0.0029;-0.0069;-0.0069;-0.00;0.35;0.32;0.00;0.00;44.14;0.05;-2.27;0;0;-0.87;0;0;0;0;0;0;0.00;0.32;0.53;-0.01;-0.00;46.41;-0.03;1.16;0;0;-0.55;0;0;0;0;0;0;-0.01;0.51;0.00;0.00;-0.00;45.25;0.08;-3.89;0;0;-0.78;0;0;0;0;0;0;-0.00;0.20;0.45;-0.00;0.00;49.14;0.02;-1.24;0;0;-0.19;0;0;0;0;0;0;0.00;0.39;0.22;0.00;0.00;50.38;-0.05;2.26;0;0;-0.03;0;0;0;0;0;0;-0.00;0.65;0.19;0.00;0.01;42.96;0.01;-0.31;0;0;-0.66;0;0;0;0;0;0;-0.00;0.20;0.66;-0.01;-0.01;43.26;0.01;-0.47;0;0;-0.68;0;0;0;0;0;0;-0.00;0.43;0.39;-0.01;-0.01;43.74;0.01;-0.45;0;0;-0.69;0;0;0;0;0;0;-0.00;0.78;0.14;0.01;0.02;44.19;0.00;-0.22;0;0;-0.69;0;0;0;0;0;0;0.01;0.29;0.25;0.01;-0.00;44.40;-0.04;1.81;0;0;-0.73;0;0;0;0;0;0;
2018.10.26 00:00;5;0;204.9200;203.8400;0.0041;0.0253;0.0053;0.0053;-0.00;0.40;0.17;0.00;0.00;40.26;0.06;-2.48;0;0;-1.32;0;0;0;0;0;1;0.00;0.31;0.44;-0.00;-0.00;42.74;-0.05;2.00;0;0;-0.91;0;0;0;0;0;0;-0.00;0.74;0.14;-0.00;0.00;40.74;0.01;-0.45;0;0;-1.28;0;0;0;0;0;1;0.00;0.79;0.17;0.00;0.00;41.19;-0.01;0.45;0;0;-1.31;0;0;0;0;0;1;0.00;0.30;0.50;-0.01;0.00;40.74;-0.03;1.20;0;0;-1.47;0;0;0;0;0;1;-0.01;0.19;0.34;-0.01;-0.01;42.05;0.02;-0.91;0;0;-0.71;0;0;0;0;0;0;-0.00;0.65;0.19;0.00;0.01;42.96;0.01;-0.31;0;0;-0.66;0;0;0;0;0;0;-0.00;0.20;0.66;-0.01;-0.01;43.26;0.01;-0.47;0;0;-0.68;0;0;0;0;0;0;-0.00;0.43;0.39;-0.01;-0.01;43.74;0.01;-0.45;0;0;-0.69;0;0;0;0;0;0;-0.00;0.78;0.14;0.01;0.02;44.19;0.00;-0.22;0;0;-0.69;0;0;0;0;0;0;
2018.10.27 00:00;6;0;204.4500;204.9200;0.0089;0.0060;-0.0023;-0.0023;0.00;0.37;0.09;0.00;0.00;47.87;-0.06;2.71;0;0;-0.06;0;0;0;0;0;0;0.00;0.58;0.32;-0.01;0.00;45.17;-0.01;0.53;0;0;-0.57;0;0;0;0;0;0;-0.01;0.11;0.27;-0.01;0.00;44.63;0.14;-7.44;0;0;-0.73;0;0;0;0;0;0;0.01;0.52;0.05;0.02;0.00;52.08;-0.35;13.44;0;0;0.68;0;0;0;0;0;0;-0.00;0.51;0.36;-0.00;-0.00;38.64;0.03;-1.09;0;0;-1.42;0;0;0;0;0;1;0.01;0.68;0.14;0.01;0.00;42.96;-0.02;0.91;0;0;-0.56;0;0;0;0;0;0;-0.01;0.19;0.34;-0.01;-0.01;42.05;0.02;-0.91;0;0;-0.71;0;0;0;0;0;0;-0.00;0.65;0.19;0.00;0.01;42.96;0.01;-0.31;0;0;-0.66;0;0;0;0;0;0;-0.00;0.20;0.66;-0.01;-0.01;43.26;0.01;-0.47;0;0;-0.68;0;0;0;0;0;0;-0.00;0.43;0.39;-0.01;-0.01;43.74;0.01;-0.45;0;0;-0.69;0;0;0;0;0;0;
2018.10.28 00:00;0;0;204.9900;204.4500;0.0041;0.0073;0.0026;0.0026;0.00;0.05;0.64;-0.00;0.00;46.44;-0.04;1.81;0;0;-0.31;0;0;0;0;0;0;0.00;0.36;0.38;-0.00;-0.00;44.63;-0.06;2.57;0;0;-0.71;0;0;0;0;0;0;-0.01;0.21;0.23;-0.00;-0.01;42.06;0.12;-5.77;0;0;-1.21;0;0;0;0;0;1;-0.00;0.54;0.30;0.00;-0.00;47.83;0.03;-1.53;0;0;-0.11;0;0;0;0;0;0;-0.00;0.56;0.29;-0.00;0.00;49.37;0.01;-0.45;0;0;0.11;0;0;0;0;0;0;-0.00;0.40;0.44;-0.01;0.00;42.62;0.01;-0.34;0;0;-0.53;0;0;0;0;0;0;0.01;0.68;0.14;0.01;0.00;42.96;-0.02;0.91;0;0;-0.56;0;0;0;0;0;0;-0.01;0.19;0.34;-0.01;-0.01;42.05;0.02;-0.91;0;0;-0.71;0;0;0;0;0;0;-0.00;0.65;0.19;0.00;0.01;42.96;0.01;-0.31;0;0;-0.66;0;0;0;0;0;0;-0.00;0.20;0.66;-0.01;-0.01;43.26;0.01;-0.47;0;0;-0.68;0;0;0;0;0;0;
2018.10.29 00:00;1;0;196.9600;204.9900;0.0474;0.0024;-0.0392;-0.0392;0.00;0.35;0.29;0.00;-0.00;50.69;-0.11;5.18;0;0;0.88;0;0;0;0;0;0;-0.00;0.32;0.32;-0.00;-0.00;45.52;0.09;-4.30;0;0;-0.45;0;0;0;0;0;0;0.00;0.58;0.07;0.01;0.00;49.82;-0.09;4.08;0;0;0.81;0;0;0;0;0;0;0.00;0.42;0.47;-0.00;0.00;45.74;-0.01;0.55;0;0;-0.27;0;0;0;0;0;0;-0.00;0.42;0.35;0.00;-0.00;45.19;0.03;-1.37;0;0;-0.47;0;0;0;0;0;0;0.00;0.41;0.36;-0.00;0.00;43.17;-0.01;0.56;0;0;-0.42;0;0;0;0;0;0;-0.00;0.40;0.44;-0.01;0.00;42.62;0.01;-0.34;0;0;-0.53;0;0;0;0;0;0;0.01;0.68;0.14;0.01;0.00;42.96;-0.02;0.91;0;0;-0.56;0;0;0;0;0;0;-0.01;0.19;0.34;-0.01;-0.01;42.05;0.02;-0.91;0;0;-0.71;0;0;0;0;0;0;-0.00;0.65;0.19;0.00;0.01;42.96;0.01;-0.31;0;0;-0.66;0;0;0;0;0;0;
2018.10.30 00:00;2;0;197.2700;196.9500;0.0053;0.0084;0.0016;0.0016;0.00;0.24;0.49;-0.01;-0.00;25.42;-0.14;3.13;0;1;-2.56;0;0;0;0;1;0;-0.01;0.00;0.25;-0.02;0.00;22.29;0.14;-3.63;0;1;-3.47;0;0;0;1;0;0;-0.02;0.02;0.38;-0.01;-0.04;25.92;0.39;-16.24;0;1;-4.13;0;0;0;1;0;0;-0.01;0.08;0.34;0.00;-0.01;42.16;0.20;-10.24;0;0;-1.57;0;0;0;0;0;1;0.00;0.24;0.24;-0.00;-0.00;52.40;-0.05;2.36;0;0;1.17;0;0;1;0;0;0;-0.04;0.05;0.16;-0.00;-0.04;37.36;0.13;-5.81;0;0;-1.12;0;0;0;0;0;1;0.00;0.41;0.36;-0.00;0.00;43.17;-0.01;0.56;0;0;-0.42;0;0;0;0;0;0;-0.00;0.40;0.44;-0.01;0.00;42.62;0.01;-0.34;0;0;-0.53;0;0;0;0;0;0;0.01;0.68;0.14;0.01;0.00;42.96;-0.02;0.91;0;0;-0.56;0;0;0;0;0;0;-0.01;0.19;0.34;-0.01;-0.01;42.05;0.02;-0.91;0;0;-0.71;0;0;0;0;0;0;
2018.10.31 00:00;3;0;198.7300;197.2400;0.0214;0.0213;0.0076;0.0076;0.01;0.44;0.09;0.00;-0.00;33.07;-0.27;6.98;0;0;-1.19;0;0;0;0;0;1;-0.01;0.02;0.09;-0.00;-0.01;26.09;0.10;-3.04;0;1;-1.64;0;0;0;0;0;1;-0.00;0.63;0.17;0.00;0.00;29.13;0.02;-0.70;0;1;-1.47;0;0;0;0;0;1;-0.00;0.00;0.79;-0.00;-0.00;29.83;0.02;-0.58;0;1;-1.56;0;0;0;0;0;1;0.00;0.55;0.21;0.00;0.00;30.40;-0.06;1.61;0;0;-1.67;0;0;0;0;0;1;0.00;0.49;0.39;-0.03;0.00;37.71;-0.01;0.35;0;0;-1.04;0;0;0;0;0;1;-0.04;0.05;0.16;-0.00;-0.04;37.36;0.13;-5.81;0;0;-1.12;0;0;0;0;0;1;0.00;0.41;0.36;-0.00;0.00;43.17;-0.01;0.56;0;0;-0.42;0;0;0;0;0;0;-0.00;0.40;0.44;-0.01;0.00;42.62;0.01;-0.34;0;0;-0.53;0;0;0;0;0;0;0.01;0.68;0.14;0.01;0.00;42.96;-0.02;0.91;0;0;-0.56;0;0;0;0;0;0;
2018.11.01 00:00;4;0;199.9600;198.7000;0.0041;0.0113;0.0063;0.0063;0.00;0.63;0.18;-0.00;0.00;43.96;-0.03;1.20;0;0;-0.31;0;0;0;0;0;0;-0.01;0.06;0.43;-0.01;0.02;42.76;0.07;-3.34;0;0;-0.44;0;0;0;0;0;0;0.01;0.25;0.46;0.02;-0.01;46.09;-0.44;14.17;0;0;-0.26;0;0;0;0;0;0;0.00;0.24;0.75;-0.00;-0.00;31.93;-0.00;0.13;0;0;-1.00;0;0;0;0;0;0;-0.00;0.30;0.36;-0.00;-0.00;31.79;0.03;-1.07;0;0;-1.10;0;0;0;0;0;1;0.01;0.32;0.50;0.01;-0.01;39.42;-0.05;1.71;0;0;-0.85;0;0;0;0;0;0;0.00;0.49;0.39;-0.03;0.00;37.71;-0.01;0.35;0;0;-1.04;0;0;0;0;0;1;-0.04;0.05;0.16;-0.00;-0.04;37.36;0.13;-5.81;0;0;-1.12;0;0;0;0;0;1;0.00;0.41;0.36;-0.00;0.00;43.17;-0.01;0.56;0;0;-0.42;0;0;0;0;0;0;-0.00;0.40;0.44;-0.01;0.00;42.62;0.01;-0.34;0;0;-0.53;0;0;0;0;0;0;
2018.11.02 00:00;5;0;202.3500;199.9300;0.0030;0.0191;0.0121;0.0121;0.01;0.41;0.07;0.01;0.00;51.82;-0.15;6.65;0;0;1.18;0;0;1;0;0;0;0.00;0.46;0.33;0.00;0.00;45.17;-0.02;0.98;0;0;0.15;0;0;0;0;0;0;0.00;0.56;0.30;-0.00;0.00;44.19;-0.01;0.44;0;0;-0.06;0;0;0;0;0;0;-0.00;0.18;0.27;-0.00;0.00;43.75;0.06;-2.99;0;0;-0.18;0;0;0;0;0;0;0.00;0.23;0.25;0.00;0.00;46.74;-0.10;4.34;0;0;-0.03;0;0;0;0;0;0;0.01;0.32;0.27;-0.00;0.03;40.89;-0.04;1.47;0;0;-0.67;0;0;0;0;0;0;0.01;0.32;0.50;0.01;-0.01;39.42;-0.05;1.71;0;0;-0.85;0;0;0;0;0;0;0.00;0.49;0.39;-0.03;0.00;37.71;-0.01;0.35;0;0;-1.04;0;0;0;0;0;1;-0.04;0.05;0.16;-0.00;-0.04;37.36;0.13;-5.81;0;0;-1.12;0;0;0;0;0;1;0.00;0.41;0.36;-0.00;0.00;43.17;-0.01;0.56;0;0;-0.42;0;0;0;0;0;0;
2018.11.03 00:00;6;0;200.3100;202.3100;0.0184;0.0019;-0.0099;-0.0099;-0.00;0.35;0.43;-0.00;0.00;61.59;0.02;-1.56;0;0;1.82;0;0;1;0;0;0;0.00;0.35;0.42;-0.00;0.01;63.15;-0.02;1.44;0;0;2.22;0;1;0;0;0;0;0.01;0.41;0.15;0.02;0.00;61.70;-0.13;7.26;0;0;2.42;0;1;0;0;0;0;-0.00;0.00;0.93;-0.00;-0.00;54.44;0.01;-0.54;0;0;1.72;0;0;1;0;0;0;-0.00;0.19;0.67;-0.01;0.00;54.98;0.02;-0.97;0;0;1.99;0;0;1;0;0;0;0.01;0.32;0.13;0.01;0.01;43.75;-0.07;2.86;0;0;-0.38;0;0;0;0;0;0;0.01;0.32;0.27;-0.00;0.03;40.89;-0.04;1.47;0;0;-0.67;0;0;0;0;0;0;0.01;0.32;0.50;0.01;-0.01;39.42;-0.05;1.71;0;0;-0.85;0;0;0;0;0;0;0.00;0.49;0.39;-0.03;0.00;37.71;-0.01;0.35;0;0;-1.04;0;0;0;0;0;1;-0.04;0.05;0.16;-0.00;-0.04;37.36;0.13;-5.81;0;0;-1.12;0;0;0;0;0;1;
2018.11.04 00:00;0;0;212.1100;200.2700;0.0063;0.0923;0.0591;0.0591;0.00;0.63;0.08;0.00;0.00;49.72;-0.04;2.11;0;0;0.27;0;0;0;0;0;0;0.00;0.32;0.57;-0.00;0.00;47.61;-0.01;0.37;0;0;0.13;0;0;0;0;0;0;-0.00;0.36;0.60;-0.01;0.00;47.23;0.01;-0.26;0;0;0.17;0;0;0;0;0;0;-0.01;0.18;0.47;-0.00;-0.01;47.49;0.11;-6.08;0;0;0.26;0;0;0;0;0;0;-0.00;0.37;0.38;-0.00;-0.00;53.57;0.02;-1.37;0;0;0.92;0;0;0;0;0;0;-0.01;0.09;0.42;-0.01;-0.00;41.89;0.04;-1.86;0;0;-0.83;0;0;0;0;0;0;0.01;0.32;0.13;0.01;0.01;43.75;-0.07;2.86;0;0;-0.38;0;0;0;0;0;0;0.01;0.32;0.27;-0.00;0.03;40.89;-0.04;1.47;0;0;-0.67;0;0;0;0;0;0;0.01;0.32;0.50;0.01;-0.01;39.42;-0.05;1.71;0;0;-0.85;0;0;0;0;0;0;0.00;0.49;0.39;-0.03;0.00;37.71;-0.01;0.35;0;0;-1.04;0;0;0;0;0;1;
2018.11.05 00:00;1;0;210.6600;212.1300;0.0213;0.0059;-0.0069;-0.0069;-0.01;0.12;0.51;-0.02;0.03;76.02;0.08;-6.44;1;0;2.67;0;1;0;0;0;0;0.04;0.37;0.06;0.05;0.02;82.47;-0.16;11.55;1;0;3.93;1;0;0;0;0;0;0.02;0.28;0.06;0.03;0.01;70.92;-0.23;13.04;1;0;3.09;1;0;0;0;0;0;0.00;0.21;0.66;-0.00;0.01;57.87;-0.03;1.42;0;0;1.22;0;0;1;0;0;0;0.01;0.41;0.11;0.01;-0.00;56.45;-0.26;11.58;0;0;1.09;0;0;1;0;0;0;0.06;0.34;0.06;0.08;0.00;54.07;-0.29;12.18;0;0;1.36;0;0;1;0;0;0;-0.01;0.09;0.42;-0.01;-0.00;41.89;0.04;-1.86;0;0;-0.83;0;0;0;0;0;0;0.01;0.32;0.13;0.01;0.01;43.75;-0.07;2.86;0;0;-0.38;0;0;0;0;0;0;0.01;0.32;0.27;-0.00;0.03;40.89;-0.04;1.47;0;0;-0.67;0;0;0;0;0;0;0.01;0.32;0.50;0.01;-0.01;39.42;-0.05;1.71;0;0;-0.85;0;0;0;0;0;0;
2018.11.06 00:00;2;0;220.7400;210.6400;0.0073;0.0504;0.0479;0.0479;0.01;0.23;0.10;-0.00;0.00;62.26;-0.06;3.66;0;0;1.25;0;0;1;0;0;0;-0.01;0.04;0.22;-0.01;-0.01;58.61;0.13;-8.37;0;0;0.92;0;0;0;0;0;0;0.01;0.43;0.02;0.01;0.00;66.98;-0.06;4.04;0;0;1.65;0;0;1;0;0;0;-0.01;0.04;0.39;-0.00;-0.00;62.95;0.07;-4.40;0;0;1.31;0;0;1;0;0;0;0.01;0.17;0.16;-0.01;0.00;67.35;-0.04;2.46;0;0;1.77;0;0;1;0;0;0;-0.01;0.22;0.53;-0.02;0.04;52.61;0.03;-1.46;0;0;1.00;0;0;0;0;0;0;0.06;0.34;0.06;0.08;0.00;54.07;-0.29;12.18;0;0;1.36;0;0;1;0;0;0;-0.01;0.09;0.42;-0.01;-0.00;41.89;0.04;-1.86;0;0;-0.83;0;0;0;0;0;0;0.01;0.32;0.13;0.01;0.01;43.75;-0.07;2.86;0;0;-0.38;0;0;0;0;0;0;0.01;0.32;0.27;-0.00;0.03;40.89;-0.04;1.47;0;0;-0.67;0;0;0;0;0;0;
2018.11.07 00:00;3;0;219.0700;220.7700;0.0170;0.0183;-0.0077;-0.0077;0.03;0.08;0.00;0.02;0.00;71.05;-0.10;6.66;1;0;2.05;0;1;0;0;0;0;-0.01;0.09;0.12;-0.00;0.01;64.39;0.09;-6.19;0;0;1.35;0;0;1;0;0;0;0.02;0.21;0.04;0.01;0.01;70.59;-0.09;5.64;1;0;1.93;0;0;1;0;0;0;0.01;0.70;0.02;0.02;0.01;64.95;-0.04;2.39;0;0;1.39;0;0;1;0;0;0;0.01;0.34;0.05;0.01;0.00;62.56;-0.06;3.71;0;0;1.23;0;0;1;0;0;0;0.05;0.04;0.13;0.04;0.01;60.58;-0.15;7.97;0;0;2.60;0;1;0;0;0;0;-0.01;0.22;0.53;-0.02;0.04;52.61;0.03;-1.46;0;0;1.00;0;0;0;0;0;0;0.06;0.34;0.06;0.08;0.00;54.07;-0.29;12.18;0;0;1.36;0;0;1;0;0;0;-0.01;0.09;0.42;-0.01;-0.00;41.89;0.04;-1.86;0;0;-0.83;0;0;0;0;0;0;0.01;0.32;0.13;0.01;0.01;43.75;-0.07;2.86;0;0;-0.38;0;0;0;0;0;0;
